book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
True Wellness for Your Gut: Combine the Best of Western and Eastern Medicine for Optimal Digestive and Metabolic Health,Aihan Kuhn,NaN,ספר דיגיטלי,YMAA Publication Center,2020,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2020",NaN
Lateral Thinking Puzzles,Arcturus Publishing,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 במאי 2013",NaN
Crime Files,John Marlowe,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
Anatomy for Artists: The Complete Guide to Drawing the Human Body,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2015,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2015",NaN
Bizarre Rules of Golf,Andrew Podnieks,NaN,ספר דיגיטלי,Arcturus,2015,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 באפריל 2015",NaN
The Fundamentals of Figure Drawing,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2017,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביוני 2017",NaN
The Complete Introduction to Drawing,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2017,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביוני 2017",NaN
The Fundamentals of Drawing Techniques,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2017,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביוני 2017",NaN
The Day of the Dead Drawing Book,Maddy Brook,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2018",NaN
The Game of Golf,W Park,NaN,ספר דיגיטלי,Arcturus,2010,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 ביולי 2010",NaN
Keeping Bees,Vivian Head,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בפברואר 2011",NaN
The Story of Mathematics,Anne Rooney,NaN,ספר דיגיטלי,Arcturus,2009,עיון,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 במרץ 2009",NaN
Criminal Masterminds,Charlotte Greig,NaN,ספר דיגיטלי,Arcturus,2005,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביוני 2005",NaN
Chambers of Horror,John Marlowe,NaN,ספר דיגיטלי,Arcturus,2011,עיון,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באפריל 2011",NaN
Classic Recipes: Meals in Minutes,Wendy Hobson,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
Intrigen & Komplotte,Charlotte Greig,NaN,ספר דיגיטלי,Arcturus,2006,עיון,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 3 בינואר 2006",NaN
Doomsday: 50 Visions of the End of the World,Nigel Cawthorne,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 ביולי 2013",NaN
Fundamentals of Drawing Still Life,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2017,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביוני 2017",NaN
Classic Recipes: American Home Cooking,Wendy Hobson,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
Winning At Poker,Dave Scharf,NaN,ספר דיגיטלי,Arcturus,2003,עיון,2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2003",NaN
The Crimes of Jack the Ripper,Paul Roland,NaN,ספר דיגיטלי,Arcturus,2010,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 באפריל 2010",NaN
Confounding Catchphrases,Peter Gray,NaN,ספר דיגיטלי,Arcturus,2006,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביוני 2006",NaN
The Art of Cartooning: The Complete Guide to Creating Successful Cartoons!,David Mostyn,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2018",NaN
Gangland,Michael Johnstone,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
"The Great Philosophers: Socrates, Plato, Aristotle and Saint Thomas Aquinas",Jeremy Stangroom,NaN,ספר דיגיטלי,Arcturus,2015,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 בפברואר 2015",NaN
The Pub Quiz & Puzzle Book,Arcturus Publishing,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בספטמבר 2011",NaN
World's Worst Crimes,Charlotte Greig,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביוני 2012",NaN
Gangster Women and Their Criminal World,Susan McNicoll,NaN,ספר דיגיטלי,Arcturus,2015,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוגוסט 2015",NaN
Erfolgreich beim Poker,Dave Scharf,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 9 באוגוסט 2012",NaN
Classic Recipes: Delectable Desserts,Wendy Hobson,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
100 Most Infamous Criminals,Jo Durden Smith,NaN,ספר דיגיטלי,Arcturus,2013,עיון,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 ביולי 2013",NaN
Die Berühmtesten Philosophen,James Garvey,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2012",NaN
The Complete Guide to Drawing & Illustration: A Practical and Inspirational Course for Artists of All Abilities,Peter Gray,NaN,ספר דיגיטלי,Arcturus,2018,עיון,3.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2018",NaN
Practical Knots: A Step-by-step Guide,Barry Mault,NaN,ספר דיגיטלי,Arcturus,2016,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 במאי 2016",NaN
Cold-Blooded Killings,Charlotte Greig,NaN,ספר דיגיטלי,Arcturus,2006,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 באוקטובר 2006",NaN
Evil Women: Deadlier than the Male,John Marlowe,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביולי 2012",NaN
The Book of Numbers,Tim Glynne-Jones,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 ביוני 2011",NaN
Evil Wives: Deadly Women Whose Crimes Knew No Limits,John Marlowe,NaN,ספר דיגיטלי,Arcturus,2009,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2009",NaN
Urban Legends,Arcturus Publishing,NaN,ספר דיגיטלי,Arcturus,2006,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביוני 2006",NaN
Forcible Confinement: Monstrous Crimes of the Modern Age,John Marlowe,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בנובמבר 2013",NaN
The Daredevil Book for Anglers: Cunning Strategies That Fish Don't Know About,Nick Griffiths,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2012",NaN
Keeping an Allotment,Kevin Forbes,NaN,ספר דיגיטלי,Arcturus,2010,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 ביוני 2010",NaN
"Canadian Mysteries of the Unexplained: Investigations Into the Fantastic, the Bizarre and the Disturbing",John Marlowe,NaN,ספר דיגיטלי,Arcturus,2009,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 באוגוסט 2009",NaN
I Nearly Died Laughing,Tony Husband,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בספטמבר 2012",NaN
Poltergeists: And other hauntings,Rupert Matthews,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בספטמבר 2018",NaN
The Daredevil Book for Dogs,Nick Griffiths,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2012",NaN
In The Minds of Murderers,Paul Roland,NaN,ספר דיגיטלי,Arcturus,2009,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2009",NaN
Artist's Workbook: The Practical Guide to Drawing Portraits,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2013",NaN
Science: 100 Scientists Who Changed the World,Jon Balchin,NaN,ספר דיגיטלי,Arcturus,2003,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 במאי 2003",NaN
The Freemasons: The Ancient Brotherhood Revealed,Michael Johnstone,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בספטמבר 2018",NaN
The Book of Magic,Bruce Smith,NaN,ספר דיגיטלי,Arcturus,2007,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביולי 2007",NaN
The Book of Five Rings: The Strategy of the Samurai,Miyamoto Musashi,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2018",NaN
The Daredevil Book for Cats: What Cats Really Think!,Nick Griffiths,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2012",NaN
Everyone Can Draw,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2015,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2015",NaN
Grandmother's Recipes,Vivian Head,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 באוגוסט 2011",NaN
The World's Worst Crimes,Charlotte Greig,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 במאי 2018",NaN
The Complete Book of Ghosts: A Fascinating Exploration of the Spirit World from Apparitions to Haunted Places,Paul Roland,NaN,ספר דיגיטלי,Arcturus,2018,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2018",NaN
Crime Scenes: Revealing the Science Behind the Evidence,Paul Roland,NaN,ספר דיגיטלי,Arcturus,2006,עיון,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2006",NaN
UFOs: A History of Alien Activity from Sightings to Abductions to Global Threat,Rupert Matthews,NaN,ספר דיגיטלי,Arcturus,2009,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2009",NaN
The Art of Sketching: A Step by Step Guide,Vivienne Coleman,NaN,ספר דיגיטלי,Arcturus,2018,עיון,4.37,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 ביולי 2018",NaN
The Fundamentals of Drawing Landscapes,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2017,עיון,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביוני 2017",NaN
Artificial Intelligence,Richard Urwin,NaN,ספר דיגיטלי,Arcturus,2016,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 במרץ 2016",NaN
Hunting Monsters: Cryptozoology and the Reality Behind the Myths,Darren Naish,NaN,ספר דיגיטלי,Arcturus,2016,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בינואר 2016",NaN
Classic Recipes: Mexican Cooking,Wendy Hobson,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
6-Week Drawing Course,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2015,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2015",NaN
1000 Recipe Cookbook,Arcturus Publishing,NaN,ספר דיגיטלי,Arcturus,2008,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2008",NaN
Daredevil Book for Golfers,Tim Glynne-Jones,NaN,ספר דיגיטלי,Arcturus,2012,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2012",NaN
New Adult Joke Book,Johnny Sharpe,NaN,ספר דיגיטלי,Arcturus,2008,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2008",NaN
"Crop Circles: Signs, Wonders and Mysteries",Steve Alexander,NaN,ספר דיגיטלי,Arcturus,2009,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2009",NaN
The Fundamentals of Drawing Portraits,Barrington Barber,NaN,ספר דיגיטלי,Arcturus,2017,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביוני 2017",NaN
The Compleat Angler,Izaak Walton,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 ביולי 2011",NaN
Poltergeists: and Other Hauntings,Nigel Cawthorne,NaN,ספר דיגיטלי,Arcturus,2009,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2009",NaN
Criminal Cold Cases,Charlotte Greig,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביוני 2011",NaN
Bewick’s British Birds,Thomas Bewick,NaN,ספר דיגיטלי,Arcturus,2010,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בספטמבר 2010",NaN
100 Catastrophic Disasters,Nigel Cawthorne,NaN,ספר דיגיטלי,Arcturus,2006,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 ביוני 2006",NaN
The Big Book of Baby Names,Marissa Charles,NaN,ספר דיגיטלי,Arcturus,2006,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2006",NaN
The World of Visual Illusions,Al Seckel,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בספטמבר 2013",NaN
Artist's Workbook: Animals,Peter Gray,NaN,ספר דיגיטלי,Arcturus,2013,עיון,3.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בספטמבר 2013",NaN
Die Berühmtesten Wissenschaftler,Anne Rooney,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2013",NaN
Classic Recipes: Italian Cooking,Wendy Hobson,NaN,ספר דיגיטלי,Arcturus,2013,עיון,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביולי 2013",NaN
"The Complete Book of Ghosts: A Fascinating Exploration of the Spirit World, from Apparitions to Haunted Places",Paul Roland,NaN,ספר דיגיטלי,Arcturus,2007,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 במרץ 2007",NaN
The Story of Kew Gardens In Photographs,Lynn Parker,NaN,ספר דיגיטלי,Arcturus,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 באוגוסט 2013",NaN
"The Spirit Of Japan: ""I have spent many days stringing and unstringing my intrument while the song I came to sing remains unsung.""",Rabindranath Tagore,NaN,ספר דיגיטלי,A Word To The Wise,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
The Limitations Of Dickens & Other Essays: Insightful literary criticism from one of the original masters.,Henry James,NaN,ספר דיגיטלי,A Word To The Wise,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Home Brewing,Kevin Forbes,NaN,ספר דיגיטלי,Arcturus,2011,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בפברואר 2011",NaN
Recalled to Health,Tim Hennessy (M.D.),קריינות: Jeff Riggenbach,ספר מוקלט,Blackstone Publishing,2011,עיון,0,אנגלית,"תאריך פרסום
ספר מוקלט: 28 בנובמבר 2011",6שעות 15דקות
Beyond Good and Evil: “That which does not kill us makes us stronger.”,Friedrich Nietzsche,NaN,ספר דיגיטלי,A Word To The Wise,2014,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 באפריל 2014",NaN
"The Novels Of George Eliot, A Review: Insightful literary criticism from one of the original masters.",Henry James,NaN,ספר דיגיטלי,A Word To The Wise,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
"The Defendant: ""'My country, right or wrong,' us a thing that no patriot would think of saying except in a desperate case. It is like saying, 'My mother, drunk or sober.'""",G.K. Chesterton,NaN,ספר דיגיטלי,A Word To The Wise,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Wild Thyme In Ibiza,Stewart Andersen,NaN,ספר דיגיטלי,A Word To The Wise,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 באוגוסט 2013",NaN
"Nationalism: ""It is very simple to be happy, but it is very difficult to be simple.""",Rabindranath Tagore,NaN,ספר דיגיטלי,A Word To The Wise,2013,עיון,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
