book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
מארב לילי,רוברט ברינדזה,קריינות: נועה לפידות,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2021,פשע,4.74,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021
ספר דיגיטלי: 6 בינואר 2019",9שעות 10דקות
הנערה בקרח,רוברט ברינדזה,קריינות: עדי לב,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2021,פשע,4.66,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021
ספר דיגיטלי: 25 בינואר 2018",9שעות 25דקות
חידת היגיון,אביטל יהושע,קריינות: אודי רוטשילד,ספר מוקלט,Storyside,2022,פשע,4.42,עברית,"תאריך פרסום
ספר מוקלט: 2 בינואר 2022",7שעות 54דקות
לינה משותפת,בתיה גור,קריינות: ניר שאולוף,ספר מוקלט,Storyside,2021,פשע,4.75,עברית,"תאריך פרסום
ספר מוקלט: 18 ביולי 2021",12שעות 4דקות
אין פילים בדרום אמריקה,מיקי גבע,קריינות: מיקי גבע,ספר מוקלט בנוסף ספר דיגיטלי,מיג הפקות,2021,פשע,4.52,עברית,"תאריך פרסום
ספר מוקלט: 1 ביולי 2021
ספר דיגיטלי: 1 ביולי 2021",6שעות 44דקות
מודעת רצח,אגתה כריסטי,קריינות: רוני מורג,ספר מוקלט,Storyside,2023,פשע,4.14,עברית,"תאריך פרסום
ספר מוקלט: 16 באפריל 2023",7שעות 45דקות
נשימה אחרונה,רוברט ברינדזה,קריינות: עדי חבין,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2021,פשע,4.5,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021
ספר דיגיטלי: 19 בינואר 2021",9שעות 55דקות
אמא,רם אורן,קריינות: נתלי פיינשטיין,ספר מוקלט,Storyside,2021,פשע,4.55,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",7שעות 38דקות
בלש זמני טעות כפולה,שאול בצר,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.46,עברית,"תאריך פרסום
ספר מוקלט: 5 ביולי 2021",6שעות 14דקות
רצח בשבת בבוקר,בתיה גור,קריינות: ניר שאולוף,ספר מוקלט,Storyside,2021,פשע,4.31,עברית,"תאריך פרסום
ספר מוקלט: 5 ביולי 2021",9שעות 40דקות
משוואה עם נעלם,אורי אדלמן,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.63,עברית,"תאריך פרסום
ספר מוקלט: 19 ביולי 2021",11שעות 24דקות
דם קר,רוברט ברינדזה,קריינות: עדי דרורי,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2021,פשע,4.49,עברית,"תאריך פרסום
ספר מוקלט: 4 באוגוסט 2021
ספר דיגיטלי: 24 ביוני 2021",10שעות 33דקות
תנעלי את כל הדלתות,ריילי סאגר,קריינות: עדי לב,ספר מוקלט,Storyside,2021,פשע,4.36,עברית,"תאריך פרסום
ספר מוקלט: 18 באוקטובר 2021",10שעות 32דקות
מאחורי ההר,מאיה ערד,קריינות: זיו זוהר מאיר,ספר מוקלט,Storyside,2023,פשע,4.28,עברית,"תאריך פרסום
ספר מוקלט: 23 בינואר 2023",10שעות 1דקות
מים אפלים,רוברט ברינדזה,קריינות: עדי דרורי,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2021,פשע,4.67,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021
ספר דיגיטלי: 30 בינואר 2020",10שעות 33דקות
נעדרת,אדיבה גפן,קריינות: מעיין ויסברג,ספר מוקלט,Storyside,2021,פשע,4.62,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8שעות 21דקות
ילד אחד יותר מדי,רם אורן,קריינות: עמוס תמם,ספר מוקלט,Storyside,2021,פשע,4.54,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",10שעות 43דקות
אבודה,יגאל צור,קריינות: יגאל צור,ספר מוקלט,Storyside,2021,פשע,4.41,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",9שעות 32דקות
ולא נותר אף אחד,אגתה כריסטי,קריינות: נועה לפידות,ספר מוקלט,Storyside,2021,פשע,4.65,עברית,"תאריך פרסום
ספר מוקלט: 26 במאי 2021",5שעות 18דקות
רצח בבית הספר לאומנויות,עופרה עופר אורן,קריינות: אביה שפיצר,ספר מוקלט,Storyside,2021,פשע,4.37,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",8שעות 11דקות
השלישית בשורה השנייה,גל אמיר,קריינות: גל אמיר,ספר מוקלט,Storyside,2021,פשע,3.83,עברית,"תאריך פרסום
ספר מוקלט: 25 במאי 2021",5שעות 16דקות
רצח באוריינט אקספרס,אגתה כריסטי,קריינות: מולי שולמן,ספר מוקלט,Storyside,2021,פשע,4.5,עברית,"תאריך פרסום
ספר מוקלט: 28 ביוני 2021",5שעות 27דקות
רצח בדרך בית לחם,בתיה גור,קריינות: ניר שאולוף,ספר מוקלט,Storyside,2021,פשע,4.67,עברית,"תאריך פרסום
ספר מוקלט: 13 ביולי 2021",13שעות 24דקות
פיתיון,שולמית לפיד,קריינות: עדי דרורי,ספר מוקלט,Storyside,2021,פשע,4.33,עברית,"תאריך פרסום
ספר מוקלט: 19 ביולי 2021",10שעות 40דקות
תיק נעדר,דרור משעני,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.41,עברית,"תאריך פרסום
ספר מוקלט: 9 באוגוסט 2021",8שעות 15דקות
Загадка Рафаэля,Йен Пирс,קריינות: Кирилл Радциг,ספר מוקלט,Storyside,2021,פשע,4.37,רוסית,"תאריך פרסום
ספר מוקלט: 17 בספטמבר 2021",6שעות 37דקות
צל של ספק,רם אורן,קריינות: תמר לוין,ספר מוקלט,Storyside,2022,פשע,4.46,עברית,"תאריך פרסום
ספר מוקלט: 13 בפברואר 2022",12שעות 14דקות
המהלך האחרון,מרי ברטון,קריינות: עדי חבין,ספר מוקלט,Storyside,2022,פשע,4.35,עברית,"תאריך פרסום
ספר מוקלט: 13 במרץ 2022",11שעות 43דקות
תיק איה,נילי אסיא,קריינות: עדי דרורי,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2022,פשע,4.47,עברית,"תאריך פרסום
ספר מוקלט: 27 במרץ 2022
ספר דיגיטלי: 13 בנובמבר 2022",6שעות 54דקות
לא עסק לאישה,"פ""ד ג'יימס",קריינות: עדי לב,ספר מוקלט,Storyside,2022,פשע,4.04,עברית,"תאריך פרסום
ספר מוקלט: 17 ביולי 2022",7שעות 28דקות
תיק אודסקי,נילי אסיא,קריינות: עדי דרורי,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2022,פשע,4.43,עברית,"תאריך פרסום
ספר מוקלט: 28 באוגוסט 2022
ספר דיגיטלי: 28 ביוני 2022",7שעות 48דקות
Загадки Райли Пейдж. Книга 1. Когда Она Ушла,Блейк Пирс,קריינות: Элнара Салимова,ספר מוקלט בנוסף ספר דיגיטלי,Blake Pierce,2019,פשע,4.32,רוסית,"תאריך פרסום
ספר מוקלט: 4 בספטמבר 2019
ספר דיגיטלי: 11 ביוני 2021",8שעות 1דקות
Призрак ночи,Тесс Герритсен,קריינות: Алла Човжик,ספר מוקלט בנוסף ספר דיגיטלי,Азбука,2020,פשע,4.15,רוסית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020
ספר דיגיטלי: 29 בספטמבר 2020",8שעות 14דקות
To Kill the Dead,C.S. Wilde,"קריינות: Cris Dukehart, Tim Paige",ספר מוקלט,Tantor Audio,2021,פשע,4.1,אנגלית,"תאריך פרסום
ספר מוקלט: 9 במרץ 2021",6שעות 47דקות
False Witness,Karin Slaughter,קריינות: Kathleen Early,ספר מוקלט,HarperCollins,2021,פשע,4.29,אנגלית,"תאריך פרסום
ספר מוקלט: 24 ביוני 2021",18שעות 39דקות
גורלי DNA,גד שמרון,קריינות: גד שמרון,ספר מוקלט,Storyside,2021,פשע,4.6,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8שעות 6דקות
בשידור חי,רם אורן,קריינות: תמר חנה שטיירמן,ספר מוקלט,Storyside,2021,פשע,4,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",7שעות 15דקות
זהות כפולה,רם אורן,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.33,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8שעות 54דקות
לב,רם אורן,קריינות: מיכה אוזין,ספר מוקלט,Storyside,2021,פשע,4.65,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",14שעות 18דקות
כבשה שחורה,רם אורן,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.32,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8שעות 34דקות
המחוז הדרומי,יגאל צור,קריינות: יגאל צור,ספר מוקלט,Storyside,2021,פשע,4.56,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8שעות 28דקות
צרות בגן עדן,יגאל צור,קריינות: יגאל צור,ספר מוקלט,Storyside,2021,פשע,3.94,עברית,"תאריך פרסום
ספר מוקלט: 5 באפריל 2021",5שעות 49דקות
כל הדברים היפים,שילה ענבר,קריינות: עינת אלמוג,ספר מוקלט,Storyside,2021,פשע,4.69,עברית,"תאריך פרסום
ספר מוקלט: 18 באפריל 2021",11שעות 45דקות
The Winner,David Baldacci,קריינות: Frances Cassidy,ספר מוקלט,Macmillan Digital Audio,2017,פשע,4.28,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באפריל 2017",16שעות 16דקות
האחרות,שהרה בלאו,קריינות: רנה ורבין,ספר מוקלט,Storyside,2021,פשע,4.67,עברית,"תאריך פרסום
ספר מוקלט: 18 במאי 2021",7שעות 17דקות
החלומות שהורגים אותנו,דוידי רוזנפלד,קריינות: דוידי רוזנפלד,ספר מוקלט,Storyside,2021,פשע,4.33,עברית,"תאריך פרסום
ספר מוקלט: 28 במאי 2021",7שעות 46דקות
הצעקה האחרונה,יונתן שגיב,קריינות: עדי עזרא,ספר מוקלט,Storyside,2021,פשע,4.5,עברית,"תאריך פרסום
ספר מוקלט: 6 ביוני 2021",8שעות 32דקות
אין סודות בחברה,יונתן שגיב,קריינות: עדי עזרא,ספר מוקלט,Storyside,2021,פשע,4.17,עברית,"תאריך פרסום
ספר מוקלט: 19 ביוני 2021",9שעות 41דקות
בלש זמני,שאול בצר,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.42,עברית,"תאריך פרסום
ספר מוקלט: 5 ביולי 2021",6שעות 30דקות
מוות בחוג לספרות,בתיה גור,קריינות: ניר שאולוף,ספר מוקלט,Storyside,2021,פשע,4.43,עברית,"תאריך פרסום
ספר מוקלט: 5 ביולי 2021",11שעות 47דקות
מקומון,שולמית לפיד,קריינות: עדי דרורי,ספר מוקלט,Storyside,2021,פשע,4.42,עברית,"תאריך פרסום
ספר מוקלט: 19 ביולי 2021",8שעות 2דקות
טעות אנוש,שולמית לפיד,קריינות: שרון ליפקינד,ספר מוקלט,Storyside,2021,פשע,2.87,עברית,"תאריך פרסום
ספר מוקלט: 19 ביולי 2021",7שעות 30דקות
אפשרות של אלימות,דרור משעני,קריינות: יובל בן עמי,ספר מוקלט,Storyside,2021,פשע,4.45,עברית,"תאריך פרסום
ספר מוקלט: 9 באוגוסט 2021",7שעות 35דקות
משחק מכור,רם אורן,קריינות: אילת פוזניאק,ספר מוקלט,Storyside,2021,פשע,4.65,עברית,"תאריך פרסום
ספר מוקלט: 31 באוגוסט 2021",14שעות 1דקות
Just Like The Other Girls,Claire Douglas,קריינות: Georgia Maguire,ספר מוקלט,HarperAudio,2022,פשע,3.88,אנגלית,"תאריך פרסום
ספר מוקלט: 11 בינואר 2022",11שעות 29דקות
חום,יוהאן ברנסטרום,קריינות: יובל בן עמי,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2021,פשע,4.75,עברית,"תאריך פרסום
ספר מוקלט: 4 בספטמבר 2021
ספר דיגיטלי: 1 ביולי 2021",12שעות 15דקות
רציחות האלפבית,אגתה כריסטי,קריינות: ניר שאולוף,ספר מוקלט,Storyside,2021,פשע,4.5,עברית,"תאריך פרסום
ספר מוקלט: 25 בספטמבר 2021",6שעות 3דקות
The Murders at Fleat House,Lucinda Riley,קריינות: Gemma Whelan,ספר מוקלט,Pan Macmillan,2022,פשע,4.35,אנגלית,"תאריך פרסום
ספר מוקלט: 26 במאי 2022",11שעות 38דקות
Сороки-убийцы,Энтони Горовиц,קריינות: Юлия Тархова,ספר מוקלט בנוסף ספר דיגיטלי,Азбука,2021,פשע,4.29,רוסית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2021
ספר דיגיטלי: 21 באוקטובר 2021",17שעות 44דקות
Гибель и возрождение,Йен Пирс,קריינות: Кирилл Радциг,ספר מוקלט,Storyside,2021,פשע,4.69,רוסית,"תאריך פרסום
ספר מוקלט: 31 באוקטובר 2021",8שעות 39דקות
המחוז הצפוני,יגאל צור,קריינות: יגאל צור,ספר מוקלט,Storyside,2021,פשע,4.3,עברית,"תאריך פרסום
ספר מוקלט: 14 בנובמבר 2021",7שעות 31דקות
לתפוס רוצח,עמרי אסנהיים,קריינות: עמרי אסנהיים,ספר מוקלט,Storyside,2022,פשע,4.87,עברית,"תאריך פרסום
ספר מוקלט: 20 בינואר 2022",10שעות 39דקות
אהבה בדלתיים סגורות,רם אורן,קריינות: אילת פוזניאק,ספר מוקלט,Storyside,2021,פשע,4.48,עברית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2021",10שעות 14דקות
גוזל,ארנה קזין,קריינות: תמר עמית-יוסף,ספר מוקלט,Storyside,2022,פשע,3.4,עברית,"תאריך פרסום
ספר מוקלט: 20 בינואר 2022",5שעות 3דקות
פולשת,ארנה קזין,קריינות: תמר עמית-יוסף,ספר מוקלט,Storyside,2022,פשע,4.5,עברית,"תאריך פרסום
ספר מוקלט: 23 בינואר 2022",5שעות 45דקות
האישה התמימה,איימי לויד,קריינות: עדי חבין,ספר מוקלט,Storyside,2022,פשע,4.11,עברית,"תאריך פרסום
ספר מוקלט: 15 בפברואר 2022",10שעות 4דקות
בחזרה לנקודת המוצא,גיא שפר,קריינות: עדי לב,ספר מוקלט,Storyside,2022,פשע,4.4,עברית,"תאריך פרסום
ספר מוקלט: 10 במרץ 2022",7שעות 6דקות
השרשרת,אדריאן מקינטי,קריינות: רוני מורג,ספר מוקלט,Storyside,2022,פשע,4.68,עברית,"תאריך פרסום
ספר מוקלט: 24 באפריל 2022",10שעות 45דקות
Last Bus to Woodstock,Colin Dexter,קריינות: Samuel West,ספר מוקלט,Macmillan Digital Audio,2017,פשע,4.1,אנגלית,"תאריך פרסום
ספר מוקלט: 12 באוקטובר 2017",7שעות 42דקות
סיגנל אדום,יוהאן ברנסטרום,קריינות: רודיה קוזלובסקי,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2022,פשע,4.25,עברית,"תאריך פרסום
ספר מוקלט: 31 ביולי 2022
ספר דיגיטלי: 12 ביוני 2022",10שעות 10דקות
Memory Man,David Baldacci,"קריינות: Orlagh Cassidy, Ron McLarty",ספר מוקלט,Macmillan Digital Audio,2015,פשע,4.18,אנגלית,"תאריך פרסום
ספר מוקלט: 23 באפריל 2015",13שעות 16דקות
תגיד שאתה מצטער,מלינדה לי,קריינות: עדי דרורי,ספר מוקלט,Storyside,2022,פשע,4.31,עברית,"תאריך פרסום
ספר מוקלט: 14 באוגוסט 2022",10שעות 53דקות
The Fear,C.L. Taylor,קריינות: Clare Corbett,ספר מוקלט,Avon,2018,פשע,4.03,אנגלית,"תאריך פרסום
ספר מוקלט: 22 במרץ 2018",9שעות 17דקות
The Modigliani Scandal,Ken Follett,קריינות: Justin Avoth,ספר מוקלט,Macmillan Digital Audio,2018,פשע,3.71,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוגוסט 2018",6שעות 43דקות
The Dead of Jericho,Colin Dexter,קריינות: Samuel West,ספר מוקלט,Macmillan Digital Audio,2017,פשע,4.13,אנגלית,"תאריך פרסום
ספר מוקלט: 12 באוקטובר 2017",7שעות 13דקות
