book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
Australian Christmas Yarns: Volume I,Mary Grant Bruce," Sarah Bacaller, Denis Daly",0,298,2020.0,15,0.0,1,2020-09-05,996,28.0,2.0
Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter,Ernst H. Gombrich, Christoph Waltz,0,45,2012.0,15,0.0,3,2012-08-23,3931,42.0,5.0
Eine kurze Weltgeschichte für junge Leser: Von der Renaissance bis heute,Ernst H. Gombrich, Christoph Waltz,0,45,2012.0,15,4.0,3,2012-08-23,3931,30.0,4.0
No los llames,Carlos Ramos,No announcer,2,1769,2020.0,15,0.0,6,2020-09-16,985,0.0,0.0
"Dorit Wilhelm erklärt, Dorit Wilhelm erklärt Deutschland",Doritt Wilhelm, Dorit Wilhelm,0,1770,2012.0,15,0.0,3,2012-07-13,3972,39.0,1.0
"Dorit Wilhelm erklärt, Dorit Wilhelm erklärt die Römer & Griechen",Doritt Wilhelm, Dorit Wilhelm,0,1770,2012.0,15,0.0,3,2012-07-13,3972,37.0,1.0
"Dorit Wilhelm erklärt, Dorit Wilhelm erklärt die Welt der Pferde",Doritt Wilhelm, Dorit Wilhelm,0,1770,2012.0,15,0.0,3,2012-07-13,3972,27.0,1.0
"Dorit Wilhelm erklärt, Dorit Wilhelm erklärt die Welt der Tiere",Doritt Wilhelm, Dorit Wilhelm,0,1770,2012.0,15,0.0,3,2012-07-13,3972,48.0,1.0
"Dorit Wilhelm erklärt, Dorit Wilhelm erklärt die Welt der Piraten",Doritt Wilhelm, Dorit Wilhelm,0,1770,2012.0,15,0.0,3,2012-07-13,3972,9.0,1.0
Toda esa suciedad,Juan Diego Serrano,No announcer,2,1034,2020.0,15,0.0,6,2020-09-14,987,0.0,0.0
Ein Junge wird entführt: Die Abenteuer des David Balfour,Robert Louis Stevenson," Reent Reins, Hans Irle, Joseph Offenbach, Richard Münch",0,60,2014.0,15,3.0,3,2014-09-25,3168,48.0,2.0
Die Geburt des Königs,Bible Pathway Adventures,No announcer,2,1764,2020.0,15,0.0,3,2020-09-15,986,0.0,0.0
Lost Place - Jellas Geheimnis,Simone Holthaus,No announcer,2,920,2020.0,15,0.0,3,2020-09-22,979,0.0,0.0
Die Lichtstein-Saga 3: Fineas,Nadine Erdmann,No announcer,2,906,2020.0,15,0.0,3,2020-09-28,973,0.0,0.0
Märchenschätze der Brüder Grimm,Brüder Grimm, Matthias Fischer,0,1771,2011.0,15,0.0,3,2011-12-01,4197,10.0,1.0
Keine Wahl,Christoph Wortberg, Christoph Wortberg,0,31,2009.0,15,0.0,3,2009-04-14,5158,27.0,4.0
Roaring,Lindsey Duga," Charlie Thurston, Rachel L. Jacobs",0,25,2020.0,15,4.11,1,2020-12-08,902,17.0,12.0
"Kevin von Locksley, Teil 4: Kevins Schwur - Der Weg nach Thule",Wolfgang Hohlbein, Timmo Niesner,0,31,2009.0,15,0.0,3,2009-06-16,5095,10.0,2.0
Die Suche nach dem wunderbunten Vögelchen,Franz Fuhmann, Jaecki Schwarz,0,47,2009.0,15,0.0,3,2009-05-12,5130,8.0,1.0
Jungs sind wie Kaugummi - süß und leicht um den Finger zu wickeln,Kerstin Gier, Linn Reusse,0,47,2009.0,15,0.0,3,2009-05-12,5130,12.0,2.0
Ich bin die Nele,Peter Brock, Petra Schmidt-Schaller,0,47,2009.0,15,0.0,3,2009-05-12,5130,22.0,4.0
"Laura, Teil 9: Lauras Piratenschatz",Cornelia Neudert, Bernd Reheuser,0,31,2013.0,15,0.0,3,2013-08-16,3573,26.0,0.0
"Molli Mogel, Verrate nichts, kleine Zauberin!",Nele Moost, Dana Geissler,0,31,2011.0,15,5.0,3,2011-10-14,4245,7.0,1.0
"Molli Mogel, Kleine Zauberin ganz groß!",Nele Moost, Dana Geissler,0,31,2011.0,15,0.0,3,2011-10-14,4245,10.0,1.0
"Percy Jackson, Teil 5: Die letzte Göttin",Rick Riordan, Marius Clarén,0,31,2011.0,15,4.64,3,2011-10-14,4245,16.0,5.0
"Das Tal, Die Katastrophe",Krystyna Kuhn, Franziska Pigulla,0,31,2010.0,15,4.71,3,2010-08-27,4658,43.0,4.0
"Team X-Treme, Folge 16: Schachmatt!",Michael Peinkofer, Jannik Schümann,0,31,2010.0,15,0.0,3,2010-08-27,4658,58.0,0.0
Ein Herz auf Flügeln zart,Helen Abele, Nana Spier,0,31,2010.0,15,0.0,3,2010-10-08,4616,15.0,5.0
Wie ein Kuss von Rosenblüten,Martina Sahler, Yara Blümel,0,31,2010.0,15,0.0,3,2010-10-08,4616,25.0,4.0
"Percy Jackson, Teil 2: Im Bann des Zyklopen",Rick Riordan, Marius Clarén,0,31,2010.0,15,4.73,3,2010-10-08,4616,10.0,5.0
Perry Rhodan Neo 233: Der Oxtorner,Rainer Schorm, Hanno Dinger,0,884,2020.0,15,4.0,3,2020-08-21,1011,4.0,6.0
"Das Tal, Season 2, 3: Die Jagd",Krystyna Kuhn, Franziska Pigulla,0,31,2013.0,15,4.25,3,2013-05-17,3664,17.0,5.0
Tamaro - Eine Indianerballade mit Liedern und Geschichten,Fredrik Vahle, Fredrik Vahle,0,45,2014.0,15,0.0,3,2014-08-21,3203,42.0,0.0
Prinzessin Fibi - Der verliebte Drache und andere Abenteuer,Gudrun Likar, Alexandra Neldel,0,45,2014.0,0,5.0,3,2014-08-21,3203,1.0,0.0
Sunny Valentine - Von Tropenvögeln und königlichen Unterhosen,Irmgard Kramer, Jodie Ahlborn,0,45,2014.0,15,0.0,3,2014-07-24,3231,9.0,3.0
"Petronella Apfelmus, Teil 1: Verhext und festgeklebt",Sabine Städing, Nana Spier,0,31,2014.0,15,5.0,3,2014-07-18,3237,20.0,2.0
Pensar con el oído,Angelo Medina Lafuente,No announcer,2,1315,2020.0,15,4.33,6,2020-09-17,984,0.0,0.0
Make Love,Ann-Marlene," Anja Stadlober, Timmo Niesner",0,45,2012.0,15,1.0,3,2012-10-09,3884,27.0,5.0
"Do, die Delfinin",Herman van Veen, Herman van Veen,0,31,2012.0,15,5.0,3,2012-10-05,3888,30.0,0.0
Scheiß Liebe,Anja Kömmerling, Anna Carlsson,0,31,2012.0,15,0.0,3,2012-10-05,3888,41.0,4.0
Uthoff Box (ungekürzt),Max Uthoff, Max Uthoff,0,870,2017.0,15,0.0,3,2017-09-22,2075,21.0,4.0
Die Box (ungekürzt),Wilfried Schmickler, Wilfried Schmickler,0,870,2017.0,15,0.0,3,2017-09-22,2075,42.0,4.0
Somuncu Box (ungekürzt),Serdar Somuncu, Serdar Somuncu,0,870,2017.0,15,0.0,3,2017-09-22,2075,58.0,8.0
Finanz-Box (ungekürzt),HG. Butzko, HG. Butzko,0,870,2017.0,15,0.0,3,2017-09-15,2082,20.0,4.0
Die Box (ungekürzt),Horst Schroth, Horst Schroth,0,870,2017.0,15,0.0,3,2017-09-15,2082,13.0,6.0
Die Box (ungekürzt),Urban Priol, Urban Priol,0,870,2017.0,15,0.0,3,2017-09-15,2082,1.0,5.0
"Der Ölprinz - Karl Mays Gesammelte Werke, Band 37 (Ungekürzte Lesung)",Karl May, Heiko Grauel,0,1144,2017.0,15,0.0,3,2017-09-08,2089,19.0,14.0
"Der Schatz im Silbersee - Karl Mays Gesammelte Werke, Band 36 (Ungekürzte Lesung)",Karl May, Heiko Grauel,0,1144,2017.0,15,0.0,3,2017-09-08,2089,11.0,15.0
"Der Schut - Karl Mays Gesammelte Werke, Band 6 (Ungekürzte Lesung)",Karl May, Peter Sodann,0,1144,2017.0,15,0.0,3,2017-09-08,2089,31.0,17.0
"Durchs wilde Kurdistan - Karl Mays Gesammelte Werke, Band 2 (Ungekürzte Lesung)",Karl May, Peter Sodann,0,1144,2017.0,15,0.0,3,2017-08-25,2103,58.0,15.0
"Von Bagdad nach Stambul - Karl Mays Gesammelte Werke, Band 3 (Ungekürzte Lesung)",Karl May, Peter Sodann,0,1144,2017.0,15,0.0,3,2017-08-25,2103,47.0,16.0
"Winnetou II - Karl Mays Gesammelte Werke, Band 8 (Ungekürzte Lesung)",Karl May, Heiko Grauel,0,1144,2017.0,15,0.0,3,2017-08-25,2103,55.0,16.0
"Durch die Wüste - Karl Mays Gesammelte Werke, Band 1 (Ungekürzte Lesung)",Karl May, Peter Sodann,0,1144,2017.0,15,0.0,3,2017-08-18,2110,53.0,15.0
"Unter Geiern - Karl Mays Gesammelte Werke, Band 35 (Ungekürzte Lesung)",Karl May, Heiko Grauel,0,1144,2017.0,15,0.0,3,2017-08-18,2110,49.0,15.0
"Winnetou I - Karl Mays Gesammelte Werke, Band 7 (Ungekürzte Lesung)",Karl May, Heiko Grauel,0,1144,2017.0,15,0.0,3,2017-08-18,2110,29.0,15.0
Sleeper: The Red Storm,J.D. Fennell,No announcer,2,443,2022.0,15,0.0,1,2022-11-04,206,0.0,0.0
Sleeper,J.D. Fennell,No announcer,2,514,2020.0,15,0.0,1,2020-12-07,903,0.0,0.0
No busques mi mirada,Elena de Toro,No announcer,2,1217,2020.0,15,0.0,6,2020-09-24,977,0.0,0.0
Was Lehrer nicht dürfen!: Antworten auf die 50 wichtigsten Schülerfragen,Fernando Rode, Philipp Möller,0,1134,2017.0,15,0.0,3,2017-04-28,2222,9.0,1.0
The Unknown Quest: An Unofficial Minecraft Series,Mr. Crafty, Steve Relish,0,74,2020.0,15,4.17,1,2020-09-11,990,18.0,1.0
"Те, кто уходит и те, кто остается",Элена Ферранте,No announcer,2,157,2017.0,15,5.0,2,2017-07-04,2155,0.0,0.0
Silber - Das zweite Buch der Träume - Dream a Little Dream (Ungekürzte Fassung),Kerstin Gier, Simona Pahl,0,45,2014.0,15,4.64,3,2014-06-26,3259,33.0,9.0
Das Haus des Hades - Helden des Olymp 4,Rick Riordan, Marius Clarén,0,31,2014.0,15,4.55,3,2014-11-14,3118,48.0,7.0
Der Wechstabenverbuchsler + Der Wechstabenverbuchsler im Zoo,Mathias Jeschke," Marie Bierstedt, Maximilian Artajo",0,31,2013.0,15,4.0,3,2013-10-11,3517,18.0,0.0
Rübezahl,J.K.A. Musäus," Wolfgang Reichmann, Herbert Fleischmann, Margot Philipp, Hans Haas",0,1772,2015.0,15,4.0,3,2015-08-14,2845,35.0,0.0
Die schönsten Märchen,Ludwig Bechstein, Dieter Memel,0,45,2014.0,15,1.0,3,2014-05-21,3295,17.0,1.0
"Märchenbox, Brüder Grimm (ungekürzt)",Brüder Grimm," Ulrike Möckel, Tom Vogt, Uta Hallant",0,45,2014.0,15,0.0,3,2014-05-21,3295,24.0,5.0
"Märchenbox, Prinzessinnen (ungekürzt)",Hans Christian Andersen," Thomas Vogt, Ulrike Möckel, Katharina Thalbach, Peter Hofmann, Birgitt Dölling, Christian Schmidt 307: Marek Harloff",0,45,2014.0,15,5.0,3,2014-05-21,3295,32.0,4.0
"Märchenbox, Die schönsten deutschen Märchen",Gerdt von Bassewitz," Ulrike Möckel, Katharina Thalbach, Nadja Schulz Berlinghoff, Falilou Seck",0,45,2014.0,15,0.0,3,2014-05-21,3295,1.0,6.0
"Märchenbox, 1001 Nacht",Traditionell," Matthias Haase, Frank Arnold, Uta Hallant, Brita Sommer",0,45,2014.0,15,0.0,3,2014-05-21,3295,53.0,5.0
"Team X-Treme, Folge 1: Alles oder nichts",Michael Peinkofer, Jannik Schümann,0,47,2010.0,15,2.5,3,2010-01-29,4868,55.0,0.0
"Team X-Treme, Folge 4: Das Borodin-Gambit",Michael Peinkofer, Jannik Schümann,0,47,2010.0,15,0.0,3,2010-01-29,4868,46.0,0.0
"Team X-Treme, Folge 2: Die Bestie aus der Tiefe",Michael Peinkofer, Jannik Schümann,0,47,2010.0,15,5.0,3,2010-01-29,4868,46.0,0.0
"Team X-Treme, Folge 3: Projekt Tantalus",Michael Peinkofer, Jannik Schümann,0,47,2010.0,15,0.0,3,2010-01-29,4868,41.0,0.0
"Team X-Treme, Folge 5: Sumpf des Schreckens",Michael Peinkofer," Linn Reusse, Janni Schümann, Yoshi Grimm",0,47,2010.0,15,0.0,3,2010-01-29,4868,54.0,0.0
"Team X-Treme, Folge 6: Codename Nautilus",Michael Peinkofer," Linn Reusse, Janni Schümann, Yoshi Grimm",0,47,2010.0,15,0.0,3,2010-01-29,4868,53.0,0.0
"Team X-Treme, Folge 7: Donner über der Wüste",Michael Peinkofer," Linn Reusse, Janni Schümann, Yoshi Grimm",0,47,2010.0,15,0.0,3,2010-01-29,4868,48.0,0.0
"Team X-Treme, Folge 8: Das Monster aus dem Eis",Michael Peinkofer," Linn Reusse, Janni Schümann, Yoshi Grimm",0,47,2010.0,15,0.0,3,2010-01-29,4868,51.0,0.0
Die zauberhafte Welt des Hans Christian Andersen,Hans Christian Andersen, Ralf Steuernagel,0,59,2012.0,15,0.0,3,2012-06-01,4014,8.0,1.0
Die schönsten Märchen der Brüder Grimm,Brüder Grimm, Ralf Steuernagel,0,59,2012.0,15,0.0,3,2012-06-01,4014,7.0,1.0
Der Struwwelpeter und andere Geschichten,Heinrich Hoffmann, Ralf Steuernagel,0,59,2012.0,15,0.0,3,2012-06-01,4014,45.0,0.0
Max & Moritz und andere Erzählungen,Wilhelm Busch, Ralf Steuernagel,0,59,2012.0,15,0.0,3,2012-06-01,4014,45.0,0.0
Märchenwelt der Brüder Grimm,Brüder Grimm, Ralf Steuernagel,0,59,2012.0,15,0.0,3,2012-06-01,4014,8.0,1.0
"Das Tal, Season 2, Das Erbe",Krystyna Kuhn, Franziska Pigulla,0,31,2012.0,15,4.33,3,2012-05-18,4028,12.0,5.0
Silber - Das erste Buch der Träume,Kerstin Gier, Simona Pahl,0,45,2013.0,15,4.53,3,2013-06-20,3630,35.0,9.0
Das Geheimnis von Theofilius - Alfred J. Kwak begegnet Theofilius,Herman van Veen, Herman van Veen,0,47,2008.0,15,0.0,3,2008-11-29,5294,49.0,0.0
Der Fluch von Barataria,Michael Peinkofer, Marius Clarén,0,47,2008.0,15,0.0,3,2008-11-29,5294,50.0,4.0
"Kevin von Locksley, Teil 3: Kevins Schwur - Die Druiden von Stonehenge",Wolfgang Hohlbein, Timmo Niesner,0,47,2008.0,15,0.0,3,2008-11-11,5312,31.0,2.0
"Paddy, der kleine Pirat",Michael Schwertel," Frank Glaubrecht, Oliver Wnuk, Dirk Bach",0,47,2008.0,15,0.0,3,2008-09-16,5368,45.0,0.0
Prinzessin Sara,Frances Hodgson Burnett, Sarah Kuttner,0,47,2008.0,15,0.0,3,2008-08-12,5403,12.0,3.0
Nebel des Vergessens,Bianka Minte-König, Nana Spier,0,47,2009.0,15,0.0,3,2009-01-13,5249,8.0,2.0
"Pomm, pomm, pomm, ein Eisbär kriegt kein Eis mehr",Herman van Veen," Herman van Veen, Anna van Veen, Edith Leerkens",0,47,2009.0,15,0.0,3,2009-01-13,5249,35.0,0.0
"Schluri Schlampowski, Schluri Schlampowski und der Störenfried",Brigitte Endres, Andreas Fröhlich,0,45,2013.0,15,0.0,3,2013-07-25,3595,22.0,1.0
Mein Herz zwischen den Zeilen,Jodi Picoult," Marie Bierstedt, Maximilian Artajo, Bernd Reheuser",0,31,2013.0,15,4.33,3,2013-07-19,3601,48.0,4.0
Türkisgrüner Winter,Carina Bartsch, Marie-Isabel Walke,0,45,2015.0,15,4.64,3,2015-02-23,3017,5.0,12.0
"Team X-Treme, Folge 10: Tsunami",Michael Peinkofer, Jannik Schümann,0,47,2009.0,15,5.0,3,2009-10-09,4980,46.0,0.0
"Team X-Treme, Folge 11: S.O.S. Cleopatra",Michael Peinkofer, Jannik Schümann,0,47,2009.0,15,0.0,3,2009-10-09,4980,46.0,0.0
"Team X-Treme, Folge 9: Der Schwarze Renegat",Michael Peinkofer, Jannik Schümann,0,47,2009.0,15,0.0,3,2009-10-09,4980,49.0,0.0
"Team X-Treme, Folge 12: Unternehmen Schneefeuer",Michael Peinkofer, Jannik Schümann,0,47,2009.0,15,0.0,3,2009-10-09,4980,46.0,0.0
"Team Undercover, Folge 14: Unter Haien",Markus Topf," Patrick Mölleken, Max von der Groeben, Theresa Schulte",0,53,2015.0,15,4.0,3,2015-05-15,2936,1.0,1.0
La prodigiosa trama: Variaciones en clave de red,Sonia Abadi,No announcer,2,1773,2020.0,15,0.0,6,2020-09-19,982,0.0,0.0
"An das Stiftsfräulein Wilhelmine v. Zenge Hochwürden und Hochwohlgeboren zu Frankfurt a. O. Berlin, den 22. März 1801",Heinrich von Kleist, Otto Sander,0,155,2014.0,15,0.0,3,2014-09-09,3184,6.0,0.0
Übertrieben tot - Frl. Krise und Frau Freitag ermitteln,Frl. Krise," Carolin Kebekus, Joseline Gassen",0,45,2014.0,15,4.0,3,2014-11-27,3105,32.0,7.0
"Percy Jackson, Teil 3: Der Fluch des Titanen",Rick Riordan, Marius Clarén,0,31,2011.0,15,4.7,3,2011-03-18,4455,32.0,4.0
Rafael 2.0,Karl Olsberg, Patrick Mölleken,0,31,2011.0,15,0.0,3,2011-01-14,4518,44.0,4.0
"Digedags - Römer-Serie, Folge 1: Circus Digedag",Hannes Hegen, Gunther Emmerlich,0,31,2010.0,15,0.0,3,2010-12-17,4546,58.0,0.0
"Digedags - Römer-Serie, Folge 2: Verschwörung in Rom",Hannes Hegen, Gunther Emmerlich,0,31,2010.0,15,0.0,3,2010-12-17,4546,58.0,0.0
"Digedags - Römer-Serie, Folge 3: Die Seeschlacht",Hannes Hegen, Gunther Emmerlich,0,31,2010.0,15,0.0,3,2010-12-17,4546,5.0,1.0
"Das Tal, Der Sturm",Krystyna Kuhn, Franziska Pigulla,0,31,2010.0,15,4.67,3,2010-11-12,4581,46.0,4.0
Young Stars - Fussball-Songs + Kicker-Quiz + coole Tricks 1,Peter Huber, Diverse Sprecher,0,55,2016.0,15,0.0,3,2016-06-08,2546,32.0,0.0
Young Stars - Fussball-Songs + Kicker-Quiz + coole Tricks 2,Peter Huber, Diverse Sprecher,0,55,2016.0,15,0.0,3,2016-06-08,2546,27.0,0.0
"Weenie & Ihre Freunde, Folge 1: Im Geistergruselland",Hans Rath, Michaela Wiebusch,0,56,2014.0,15,0.0,3,2014-10-17,3146,34.0,0.0
"Weenie & Ihre Freunde, Folge 2: Rettet Halloween",Hans Rath, Michaela Wiebusch,0,56,2014.0,15,0.0,3,2014-10-17,3146,35.0,0.0
"Lauras Stern, Teil 10: Fabelhafte Gutenacht-Geschichten",Cornelia Neudert, Bernd Reheuser,0,31,2014.0,15,5.0,3,2014-11-07,3125,33.0,0.0
Keinohrhase und Zweiohrküken,Klaus Baumgart, Til Schweiger,0,31,2011.0,15,0.0,3,2011-03-25,4448,23.0,0.0
Charlottes Traumpferd,Nele Neuhaus, Hannah Schepmann,0,31,2012.0,15,4.0,3,2012-02-17,4119,20.0,2.0
"Das Tal, Die Prophezeiung",Krystyna Kuhn, Franziska Pigulla,0,31,2011.0,15,4.5,3,2011-03-18,4455,12.0,5.0
Ruby Redfort: Gefährlicher als Gold,Lauren Child, Anja Stadlober,0,45,2013.0,15,3.0,3,2013-08-22,3567,54.0,4.0
"Drei Freundinnen im Wunderland, Folge 3: Bei den Wolkenelfen",Rosie Banks, Mia Diekow,0,45,2013.0,15,0.0,3,2013-05-16,3665,1.0,1.0
"Geschichte aus 1001 Nacht, Sindbad der Seefahrer",Cissy Thiesies," Cissy Thiesies, Gerd Speer, Harald Heinrichs, Patricia Hartmann",0,1774,2010.0,15,0.0,3,2010-06-18,4728,29.0,0.0
Schneewittchen / Rumpelstilzchen / Hase & Igel,Brüder Grimm," Cissy Thiesies, Gerd Speer, Harald Heinrichs, Patricia Hartmann",0,1774,2010.0,15,0.0,3,2010-06-18,4728,44.0,0.0
"Team X-Treme, Folge 13: Das Singapur-Komplott",Michael Peinkofer, Jannik Schümann,0,31,2010.0,15,0.0,3,2010-06-11,4735,57.0,0.0
Ein kleines Reh allein im Schnee - Liliane Susewind,Tanya Stewner, Catherine Stoyan,0,58,2012.0,15,4.0,3,2012-09-26,3897,33.0,2.0
"Die wundersame Geschichte von September, die sich ein Schiff baute und das Feenland umsegelte",Catherynne M. Valente, Luise Helm,0,45,2013.0,15,0.0,3,2013-03-07,3735,18.0,8.0
"Helden des Olymp, Teil 2: Der Sohn des Neptun",Rick Riordan, Marius Clarén,0,31,2013.0,15,4.71,3,2013-03-14,3728,25.0,7.0
Die Piratin,Sabine Dillner, Katrin Fröhlich,0,47,2008.0,15,0.0,3,2008-06-10,5466,29.0,4.0
"Kevin von Locksley, Teil 2: Kevins Reise",Wolfgang Hohlbein, Timmo Niesner,0,47,2008.0,15,0.0,3,2008-06-10,5466,24.0,2.0
Weihnachtsgeschichten,Traditionell, Dagmar Berghoff,0,1772,2008.0,15,0.0,3,2008-05-09,5498,53.0,0.0
"Kevin von Locksley, Teil 1: Kevin von Locksley",Wolfgang Hohlbein, Timmo Niesner,0,47,2008.0,15,0.0,3,2008-01-08,5620,25.0,2.0
"Helden des Olymp, Teil 3: Das Zeichen der Athene",Rick Riordan, Marius Clarén,0,31,2013.0,15,4.82,3,2013-12-06,3461,52.0,7.0
"Abenteuer Klassik, Bach",Cosima Breidenstein, Cosima Breidenstein,0,45,2014.0,15,4.0,3,2014-03-27,3350,9.0,1.0
Die Schnüffelnasen - 3 tierische Abenteuer,Daniel Napp, Volker Niederfahrenhorst,0,45,2014.0,0,0.0,3,2014-03-27,3350,16.0,4.0
"Paulinchen - Die Geschichte von einem Glücksschwein, das beinahe Pech gehabt hätte",Hans Limmer, Cathlen Gawlich,0,45,2014.0,15,4.0,3,2014-03-27,3350,27.0,0.0
Die schwarzen Brüder,Lisa Tetzner, Dietmar Bär,0,45,2014.0,15,5.0,3,2014-03-27,3350,4.0,7.0
Wie der Kater und die Maus trotzdem Freunde wurden,Luis Sepúlveda, Otto Mellies,0,45,2014.0,0,0.0,3,2014-02-20,3385,54.0,0.0
"Graf Koriander, Folge 1: Graf Koriander bleibt kleben",Andrea Schütze, Martin Baltscheit,0,31,2014.0,15,0.0,3,2014-02-14,3391,7.0,2.0
"Team X-Treme, Folge 15: Der Atlantis-Effekt",Michael Peinkofer, Jannik Schümann,0,31,2010.0,15,0.0,3,2010-07-23,4693,38.0,0.0
"Das Tal, Season 1, Das Spiel",Krystyna Kuhn, Franziska Pigulla,0,31,2010.0,15,4.17,3,2010-06-25,4721,25.0,4.0
"Team X-Treme, Folge 14: Killer-Express",Michael Peinkofer, Jannik Schümann,0,31,2010.0,15,0.0,3,2010-06-25,4721,55.0,0.0
"Geschichte aus 1001 Nacht, Schehersad",Cissy Thiesies," Cissy Thiesies, Gerd Speer, Harald Heinrichs, Patricia Hartmann",0,1774,2010.0,15,0.0,3,2010-06-18,4728,29.0,0.0
Rückt dem Wolf nicht auf den Pelz! - Liliane Susewind,Tanya Stewner, Catherine Stoyan,0,58,2013.0,15,5.0,3,2013-11-20,3477,37.0,2.0
"Schluri Schlampowski, Schluri Schlampowski und die Stinktierfalle",Brigitte Endres, Andreas Fröhlich,0,45,2012.0,15,5.0,3,2012-09-26,3897,18.0,1.0
Das Geheimnis des alten Filmstudios,Ken Follett, Tobias Kluckert,0,31,2012.0,15,3.0,3,2012-09-28,3895,2.0,0.0
Das unwahrscheinlich geheime Tagebuch vom kleinen Schwein,Emer Stamp," Julia Stoepel, Gerald Schaale, David Wittmann, Christian Gaul",0,31,2015.0,15,0.0,3,2015-02-12,3028,1.0,0.0
The Code for Love and Heartbreak,Jillian Cantor, Leah Horowitz,0,5,2020.0,15,3.73,1,2020-10-06,965,12.0,8.0
Sunny Valentine - Von Schaumbädern und tanzenden Rollschuhen (Ungekürzt),Irmgard Kramer, Jodie Ahlborn,0,45,2015.0,15,5.0,3,2015-02-19,3021,14.0,3.0
Magisterium: Der Weg ins Labyrinth,Holly Black, Oliver Rohrbeck,0,31,2014.0,15,5.0,3,2014-11-14,3118,13.0,7.0
"V8, Folge 3: Zeig, wer du bist!",Joachim Masannek, Maximilian Artajo,0,31,2014.0,15,0.0,3,2014-03-13,3364,14.0,2.0
Die Unwahrscheinlichkeit von Liebe,A. J. Betts," Florian Lukas, Inka Löwendorf",0,60,2014.0,15,5.0,3,2014-09-25,3168,46.0,5.0
"Kater Mikesch - Geschichten vom Kater, der sprechen konnte",Otfried Preußler, Christian Tramitz,0,45,2014.0,15,4.0,3,2014-09-25,3168,7.0,4.0
Nördlich von Nirgendwo,Liz Kessler, Laura Tonke,0,45,2014.0,15,0.0,3,2014-09-25,3168,3.0,5.0
Betty Baird's Ventures,Anna Hamlin Weikel, Holly Jenson,1,6,2020.0,15,0.0,1,2020-10-05,966,33.0,6.0
Betty Baird,Anna Hamlin Weikel, Holly Jenson,1,6,2020.0,15,0.0,1,2020-10-05,966,1.0,5.0
Sleeping Beauty,Jenni James, Karen Dotrice,0,6,2020.0,15,3.0,1,2020-10-05,966,17.0,4.0
The Library of the Dead,T. L. Huchu, Tinashe Warikandwa,0,879,2021.0,15,3.49,1,2021-02-04,844,8.0,8.0
Enrique El Negro,Carla M. Pacis,No announcer,2,544,2020.0,15,0.0,1,2020-09-21,980,0.0,0.0
Лгунья,Айелет Гундар-Гошен, Анна Геллер,0,157,2020.0,15,4.21,2,2020-08-27,1005,27.0,9.0
Held Hermann,Leonora Leitl,No announcer,2,115,2020.0,15,0.0,3,2020-09-18,983,0.0,0.0
Me quiere... no me quiere,Mia Couto,No announcer,2,1518,2020.0,15,0.0,6,2020-09-21,980,0.0,0.0
Tirza,Arnon Grunberg,No announcer,2,1518,2020.0,15,5.0,6,2020-09-21,980,0.0,0.0
El alegre canto de la perdiz,Paulina Chiziane,No announcer,2,1518,2020.0,15,0.0,6,2020-09-21,980,0.0,0.0
Grandmother Moon and Other Mother Stories: Book One,Natasha Tasiyana Kolida, Becky Parker,0,38,2016.0,15,0.0,1,2016-10-10,2422,56.0,0.0
Samurai:Der Weg des Kämpfers,Chris Bradford, Dirk Jacobs,0,918,2020.0,15,5.0,3,2020-10-01,970,19.0,10.0
"Der Rekrut - Phönixakademie, Band 9",I. Reen Bow, Cornelia Waibel,0,372,2020.0,15,4.67,3,2020-10-02,969,52.0,1.0
James Lake: Sneypa: The Big Foot File Part 2,Neil F. Wilson, Greg Patmore,0,1775,2020.0,15,0.0,1,2020-09-22,979,46.0,9.0
Wild Times with a Fake Fake Princess: Volume 1,Sakaki Ichiro,No announcer,2,675,2020.0,15,0.0,1,2020-06-20,1073,0.0,0.0
Susan Wylde and the Ghosts of Halloween,S.G. Eastment,No announcer,2,1776,2020.0,15,0.0,1,2020-10-31,940,0.0,0.0
Lift Off! Falcon Edition,Kelly Clous, John Bell,0,883,2016.0,15,3.67,1,2016-06-29,2525,32.0,4.0
Perry Rhodan 3080: Sternfinder,Christian Montillon, Tom Jacobs,0,884,2020.0,15,0.0,3,2020-08-27,1005,35.0,3.0
Te Tengo,Victory Storm,No announcer,2,68,2020.0,15,4.0,6,2020-09-24,977,0.0,0.0
Birdflight,Carla M. Pacis,No announcer,2,544,2020.0,15,0.0,1,2020-09-23,978,0.0,0.0
Mikoto and the Reaver Village,Forthright, Travis Baldree,0,25,2021.0,15,4.5,1,2021-08-17,650,43.0,11.0
Governed by Whimsy: The Anthology,Forthright, Travis Baldree,0,25,2021.0,15,4.0,1,2021-08-10,657,5.0,11.0
Resisting the Rebel,Lisa Brown Roberts, Heather Wynne,0,25,2020.0,15,3.91,1,2020-12-22,888,53.0,6.0
Playing the Player,Lisa Brown Roberts, Heather Wynne,0,25,2021.0,15,3.6,1,2021-01-12,867,5.0,7.0
Die Scotland Yard-Story,Helmuth M. Backhaus," Gunter Sauer, Lilian Westphal, Heinz Drache, Eva Maria Meinecke",0,446,2020.0,15,3.0,3,2020-11-06,934,33.0,1.0
