book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
The Sickness of Lone Chief,Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
The Master of Mystery,Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Children of the Frost,Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
"Keesh, the Son of Keesh",Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Scirocco,Gerhard Michael Artmann,NaN,ספר דיגיטלי,Karin Fischer Verlag,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 12 במאי 2020",NaN
Burning Library,S. A. Gibson,קריינות: Addison,ספר מוקלט,S. A. Gibson,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",1שעות 7דקות
The Journey to My Home,Maltiraj Amit,NaN,ספר דיגיטלי,Pencil,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
The Dancing Girls,Edna Ferber,קריינות: Phil Chenevert,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",2שעות 43דקות
Sobre héroes literarios y otras ficciones,Iván Darío Upegui,NaN,ספר דיגיטלי,Universidad de Antioquia,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2020",NaN
Sur Des Sentiers Solitaires De Poussière Et Autres Histoires,Gift Foraine Amukoyo,NaN,ספר דיגיטלי,Tektime,2020,סיפורים קצרים,0,צרפתית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2020",NaN
El miedo es por eso que todavía no es la noche: Cuadernos de Antígona Mansa,Sofía Laborde,NaN,ספר דיגיטלי,Bombal,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 15 באוגוסט 2020",NaN
Beyond the Farthest Suns,Greg Bear,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2016,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באפריל 2016",NaN
Mado,Paul Lazarus,קריינות: Stacy Keach,ספר מוקלט,"White Dwarf Productions, Inc.",2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",29דקות
Jackls Mondflug - Erzählung,Birgit Schwaner,קריינות: Laura Vergada,ספר מוקלט,Klever Verlag Audio,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 9 באוקטובר 2020",3שעות 43דקות
La Ciudad de Vapor,Carlos Ruiz Zafon,קריינות: Jordi Boixaderas,ספר מוקלט,Planeta Audio,2020,סיפורים קצרים,4.17,ספרדית,"תאריך פרסום
ספר מוקלט: 17 בנובמבר 2020",4שעות 46דקות
L'uomo artificiale,Horacio Quiroga,קריינות: Vasco Mirandola,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,3.67,איטלקית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2020",1שעות 20דקות
La Tana,Franz Kafka,קריינות: Beppe De Meo,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,3.64,איטלקית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2020",1שעות 38דקות
I morti tacciono,Arthur Schnitzler,קריינות: Patrizia Speroni,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,3.1,איטלקית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2020",57דקות
Anna oraz inne klubowe opowiastki,Sławomir Zygmunt,קריינות: Jacek Dragun,ספר מוקלט,Storybox,2020,סיפורים קצרים,3.31,פולנית,"תאריך פרסום
ספר מוקלט: 18 בנובמבר 2020",5שעות 29דקות
Time is a Fine White Lie,William Steffey,"קריינות: P.J. Ochlan, Greg Chun, Kathleen France, Andrew Weiss, Ritesh Rajan, Aaron Goodson, Abby Trott, Karen Strassman, Todd Haberkorn",ספר מוקלט,"Aquariphone, LLC.",2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",1שעות 20דקות
Love Aint Nothing But Sex Misspelled and Other Works,Harlan Ellison,"קריינות: Mia Barron, Luis Moreno",ספר מוקלט,"Recorded Books, Inc.",2020,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 17 בנובמבר 2020",24שעות 22דקות
La regina della notte,Chloé Barreau,קריינות: Chloé Barreau,ספר מוקלט,Storytel Original,2020,סיפורים קצרים,4.04,איטלקית,"תאריך פרסום
ספר מוקלט: 25 בנובמבר 2020",26דקות
Grasshopper,Robert W. Tinsley,קריינות: Karl A. Nordman,ספר מוקלט,Liberte Publishing,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בינואר 2021",16דקות
Secret Adventures: Stories of Love and Revenge,Richard Van Doren,NaN,ספר דיגיטלי,Richard Van Doren,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2020",NaN
The Window Dresser and Other Stories,Meredith Allard,NaN,ספר דיגיטלי,Copperfield Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2020",NaN
The Memoirs of Sherlock Holmes,Arthur Conan Doyle,קריינות: Alexander Spencer,ספר מוקלט,"Recorded Books, Inc.",2008,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 11 ביולי 2008",9שעות 35דקות
Fuga permanente y otros cuentos,Gabriela Alemán,NaN,ספר דיגיטלי,Pontificia Universidad Católica del Ecuador,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 10 בנובמבר 2020",NaN
The Signalman,Charles Dickens,קריינות: Alistair Lock,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",34דקות
John Charrington's Wedding,Edith Nesbit,קריינות: Alistair Lock,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",17דקות
Reality or Delusion,Henry Wood,קריינות: Sam Devereaux,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,2.25,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",42דקות
Thurnley Abbey,Perceval Landon,קריינות: Sam Devereaux,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",40דקות
"Oh Whistle and I'll Come to You, My Lad",M.R. James,קריינות: Katy Maw,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",48דקות
The Striding Place,Gertrude Atherton,קריינות: Katy Maw,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,2.5,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",14דקות
The Old Nurse's Story,Elizabeth Gaskell,קריינות: Natalie Chisholm,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,2.62,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",51דקות
The Canterville Ghost,Oscar Wilde,קריינות: Natalie Chisholm,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",1שעות 9דקות
The Yellow Wallpaper,Charlotte Perkins Gillman,קריינות: Lorraine Ansell,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.14,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",42דקות
The Wedding Knell,Nathaniel Hawthorne,קריינות: Lorraine Ansell,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",23דקות
The Masque of the Red Death,Edgar Allen Poe,קריינות: Tiffany Eve,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.33,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",15דקות
The Adventure of the German Student,Washington Irving,קריינות: Tiffany Eve,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.9,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",13דקות
The Outsider,H.P. Lovecraft,קריינות: Simon Johns,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.95,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",20דקות
The Upper Berth,F. Marion Crawford,קריינות: Simon Johns,ספר מוקלט בנוסף ספר דיגיטלי,Andrews UK Limited,2020,סיפורים קצרים,4.33,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020
ספר דיגיטלי: 24 במאי 2019",53דקות
The Vampyre,John William Polidori,קריינות: Gary Turner,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.6,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",1שעות 29דקות
A Wicked Voice,Vernon Lee,קריינות: Rory Barnett,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",1שעות 15דקות
Catherine's Quest,Sheridan Le Fanu,קריינות: Kate Millner,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",40דקות
The Cold Embrace,Mary Elizabeth Braddon,קריינות: Kay Eluvian,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",27דקות
The Man of Science,Jerome K. Jerome,קריינות: Kay Eluvian,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",18דקות
The Marble Child,Edith Nesbit,קריינות: Kate Millner,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",26דקות
The Mezzotint,M.R. James,קריינות: Joshua Manning,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",30דקות
The Body Snatcher,Robert Louis Stevenson,קריינות: Joshua Manning,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",52דקות
The Prayer,Violet Hunt,קריינות: Bronwen Price,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.67,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",1שעות 7דקות
Under the Cloak,Rhoda Broughton,קריינות: Bronwen Price,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",26דקות
Das heimliche Spiel,Elsa Morante,NaN,ספר דיגיטלי,Verlag Klaus Wagenbach,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2020",NaN
Sommerfrost,Stella Delaney,NaN,ספר דיגיטלי,SP,2019,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 6 בדצמבר 2019",NaN
"The Short Stories of the British Isles : Volume 2 - Mary Ann Dods to Sheridan Le Fanu: Some of the best stories written in England, Ireland, Scotland and Wales",Charles Dickens,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
"The Short Stories of the British Isles : Volume 9 - James S Pyke-Nott to William Hope Hodgson: Some of the best stories written in England, Ireland, Scotland and Wales",William Hope Hodgson,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
"The Short Stories of the British Isles : Volume 6 - Joseph Conrad to Violet Hunt: Some of the best stories written in England, Ireland, Scotland and Wales",Arthur Conan Doyle,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
"The Short Stories of the British Isles : Volume 7 - Ada Ester Leverson to Baroness Orczy: Some of the best stories written in England, Ireland, Scotland and Wales",Anthony Hope,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
"The Short Stories of the British Isles : Volume 8 - Rudyard Kipling to Ernest Bramah: Some of the best stories written in England, Ireland, Scotland and Wales",Rudyard Kipling,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
"The Short Stories of the British Isles: Volume 1 - Aphra Behn to Mary Shelley: Some of the best stories written in England, Ireland, Scotland and Wales",Mary Shelley,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Fading Light,Meg Hendry,קריינות: Meg Hendry,ספר מוקלט,Parker Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בספטמבר 2020",1שעות 35דקות
"Verliebt, verlobt, verheiratet - Geschichten und Gedichte für Paare, die sich trauen",Anton Tschechow,"קריינות: Nadja Schulze-Berlinghoff, Uve Teschner",ספר מוקלט,Hörbuchmanufaktur Berlin,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 4 בדצמבר 2020",1שעות 17דקות
Tantadel,René Avilés Fabila,NaN,ספר דיגיטלי,Editorial Cõ,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
Deutschland erzählt,Franz Werfel,"קריינות: Jürgen Fritsche, Sven Görtz",ספר מוקלט,BÄNG Management & Verlag,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",18שעות 9דקות
Continuum,Chad Lester,"קריינות: Natalie Barber, Jeffrey Machado",ספר מוקלט,Chad Lester,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בינואר 2021",3שעות 54דקות
Wish You Were Dead: Quick Reads 2021,Peter James,קריינות: Daniel Weyman,ספר מוקלט,Macmillan Digital Audio,2021,סיפורים קצרים,3.63,אנגלית,"תאריך פרסום
ספר מוקלט: 27 במאי 2021",2שעות 25דקות
Sueños de sueños: narrado por Pep Tosar: Cuentos breves,Antonio Tabucchi,קריינות: Pep Tosar,ספר מוקלט,Pep Tosar,2020,סיפורים קצרים,4.1,ספרדית,"תאריך פרסום
ספר מוקלט: 24 בנובמבר 2020",2שעות 10דקות
"The Ape’s Wife, and Other Stories",Caitlin R. Kiernan,"קריינות: Various Narrators, Bronson Pinchot, Tavia Gilbert, Keith Szarabajka, Robert Fass, Suzanne Toren, Lisa Flanagan, Lauren Ezzo, Jayme Mattler, Shiromi Arserio",ספר מוקלט,Blackstone Publishing,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 24 בנובמבר 2020",11שעות 45דקות
Einstein in Zürich - Zwölf kurze Geschichten,Anatol Vitouch,קריינות: Julian Mill,ספר מוקלט,edition a audio,2020,סיפורים קצרים,1,גרמנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020",2שעות 46דקות
Susurros de demencia: Historias de locura y horror,Aaron Konrat,NaN,ספר דיגיטלי,El guardián literario,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
