book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
"Team X-Treme, Folge 13: Das Singapur-Komplott",Michael Peinkofer, Jannik Schümann,Aoudio book,Lübbe Audio,2010.0,Young youth and mature youth,0.0,German,2010-06-11,4749,57.0,0.0
Ein kleines Reh allein im Schnee - Liliane Susewind,Tanya Stewner, Catherine Stoyan,Aoudio book,Argon Verlag,2012.0,Young youth and mature youth,4.0,German,2012-09-26,3911,33.0,2.0
"Die wundersame Geschichte von September, die sich ein Schiff baute und das Feenland umsegelte",Catherynne M. Valente, Luise Helm,Aoudio book,Argon Verlag GmbH,2013.0,Young youth and mature youth,0.0,German,2013-03-07,3749,18.0,8.0
"Helden des Olymp, Teil 2: Der Sohn des Neptun",Rick Riordan, Marius Clarén,Aoudio book,Lübbe Audio,2013.0,Young youth and mature youth,4.71,German,2013-03-14,3742,25.0,7.0
Die Piratin,Sabine Dillner, Katrin Fröhlich,Aoudio book,Wellenreiter,2008.0,Young youth and mature youth,0.0,German,2008-06-10,5480,29.0,4.0
"Kevin von Locksley, Teil 2: Kevins Reise",Wolfgang Hohlbein, Timmo Niesner,Aoudio book,Wellenreiter,2008.0,Young youth and mature youth,0.0,German,2008-06-10,5480,24.0,2.0
Weihnachtsgeschichten,Traditionell, Dagmar Berghoff,Aoudio book,Bella Musica Edition,2008.0,Young youth and mature youth,0.0,German,2008-05-09,5512,53.0,0.0
"Kevin von Locksley, Teil 1: Kevin von Locksley",Wolfgang Hohlbein, Timmo Niesner,Aoudio book,Wellenreiter,2008.0,Young youth and mature youth,0.0,German,2008-01-08,5634,25.0,2.0
"Helden des Olymp, Teil 3: Das Zeichen der Athene",Rick Riordan, Marius Clarén,Aoudio book,Lübbe Audio,2013.0,Young youth and mature youth,4.82,German,2013-12-06,3475,52.0,7.0
"Abenteuer Klassik, Bach",Cosima Breidenstein, Cosima Breidenstein,Aoudio book,Argon Verlag GmbH,2014.0,Young youth and mature youth,4.0,German,2014-03-27,3364,9.0,1.0
Die Schnüffelnasen - 3 tierische Abenteuer,Daniel Napp, Volker Niederfahrenhorst,Aoudio book,Argon Verlag GmbH,2014.0,Kids,0.0,German,2014-03-27,3364,16.0,4.0
"Paulinchen - Die Geschichte von einem Glücksschwein, das beinahe Pech gehabt hätte",Hans Limmer, Cathlen Gawlich,Aoudio book,Argon Verlag GmbH,2014.0,Young youth and mature youth,4.0,German,2014-03-27,3364,27.0,0.0
Die schwarzen Brüder,Lisa Tetzner, Dietmar Bär,Aoudio book,Argon Verlag GmbH,2014.0,Young youth and mature youth,5.0,German,2014-03-27,3364,4.0,7.0
Wie der Kater und die Maus trotzdem Freunde wurden,Luis Sepúlveda, Otto Mellies,Aoudio book,Argon Verlag GmbH,2014.0,Kids,0.0,German,2014-02-20,3399,54.0,0.0
"Graf Koriander, Folge 1: Graf Koriander bleibt kleben",Andrea Schütze, Martin Baltscheit,Aoudio book,Lübbe Audio,2014.0,Young youth and mature youth,0.0,German,2014-02-14,3405,7.0,2.0
"Team X-Treme, Folge 15: Der Atlantis-Effekt",Michael Peinkofer, Jannik Schümann,Aoudio book,Lübbe Audio,2010.0,Young youth and mature youth,0.0,German,2010-07-23,4707,38.0,0.0
"Das Tal, Season 1, Das Spiel",Krystyna Kuhn, Franziska Pigulla,Aoudio book,Lübbe Audio,2010.0,Young youth and mature youth,4.17,German,2010-06-25,4735,25.0,4.0
"Team X-Treme, Folge 14: Killer-Express",Michael Peinkofer, Jannik Schümann,Aoudio book,Lübbe Audio,2010.0,Young youth and mature youth,0.0,German,2010-06-25,4735,55.0,0.0
"Geschichte aus 1001 Nacht, Schehersad",Cissy Thiesies," Cissy Thiesies, Gerd Speer, Harald Heinrichs, Patricia Hartmann",Aoudio book,Bellaphon,2010.0,Young youth and mature youth,0.0,German,2010-06-18,4742,29.0,0.0
Rückt dem Wolf nicht auf den Pelz! - Liliane Susewind,Tanya Stewner, Catherine Stoyan,Aoudio book,Argon Verlag,2013.0,Young youth and mature youth,5.0,German,2013-11-20,3491,37.0,2.0
"Schluri Schlampowski, Schluri Schlampowski und die Stinktierfalle",Brigitte Endres, Andreas Fröhlich,Aoudio book,Argon Verlag GmbH,2012.0,Young youth and mature youth,5.0,German,2012-09-26,3911,18.0,1.0
Das Geheimnis des alten Filmstudios,Ken Follett, Tobias Kluckert,Aoudio book,Lübbe Audio,2012.0,Young youth and mature youth,3.0,German,2012-09-28,3909,2.0,0.0
Das unwahrscheinlich geheime Tagebuch vom kleinen Schwein,Emer Stamp," Julia Stoepel, Gerald Schaale, David Wittmann, Christian Gaul",Aoudio book,Lübbe Audio,2015.0,Young youth and mature youth,0.0,German,2015-02-12,3042,1.0,0.0
The Code for Love and Heartbreak,Jillian Cantor, Leah Horowitz,Aoudio book,"Recorded Books, Inc.",2020.0,Young youth and mature youth,3.73,English,2020-10-06,979,12.0,8.0
Sunny Valentine - Von Schaumbädern und tanzenden Rollschuhen (Ungekürzt),Irmgard Kramer, Jodie Ahlborn,Aoudio book,Argon Verlag GmbH,2015.0,Young youth and mature youth,5.0,German,2015-02-19,3035,14.0,3.0
Magisterium: Der Weg ins Labyrinth,Holly Black, Oliver Rohrbeck,Aoudio book,Lübbe Audio,2014.0,Young youth and mature youth,5.0,German,2014-11-14,3132,13.0,7.0
"V8, Folge 3: Zeig, wer du bist!",Joachim Masannek, Maximilian Artajo,Aoudio book,Lübbe Audio,2014.0,Young youth and mature youth,0.0,German,2014-03-13,3378,14.0,2.0
Die Unwahrscheinlichkeit von Liebe,A. J. Betts," Florian Lukas, Inka Löwendorf",Aoudio book,Sauerländer Audio,2014.0,Young youth and mature youth,5.0,German,2014-09-25,3182,46.0,5.0
"Kater Mikesch - Geschichten vom Kater, der sprechen konnte",Otfried Preußler, Christian Tramitz,Aoudio book,Argon Verlag GmbH,2014.0,Young youth and mature youth,4.0,German,2014-09-25,3182,7.0,4.0
Nördlich von Nirgendwo,Liz Kessler, Laura Tonke,Aoudio book,Argon Verlag GmbH,2014.0,Young youth and mature youth,0.0,German,2014-09-25,3182,3.0,5.0
Betty Baird's Ventures,Anna Hamlin Weikel, Holly Jenson,Aoudio book & Digital book,SAGA Egmont,2020.0,Young youth and mature youth,0.0,English,2020-10-05,980,33.0,6.0
Betty Baird,Anna Hamlin Weikel, Holly Jenson,Aoudio book & Digital book,SAGA Egmont,2020.0,Young youth and mature youth,0.0,English,2020-10-05,980,1.0,5.0
Sleeping Beauty,Jenni James, Karen Dotrice,Aoudio book,SAGA Egmont,2020.0,Young youth and mature youth,3.0,English,2020-10-05,980,17.0,4.0
The Library of the Dead,T. L. Huchu, Tinashe Warikandwa,Aoudio book,Tor,2021.0,Young youth and mature youth,3.49,English,2021-02-04,858,8.0,8.0
Enrique El Negro,Carla M. Pacis,No announcer,Digital book,"Anvil Publishing, Inc.",2020.0,Young youth and mature youth,0.0,English,2020-09-21,994,0.0,0.0
Лгунья,Айелет Гундар-Гошен, Анна Геллер,Aoudio book,Синдбад,2020.0,Young youth and mature youth,4.21,Russian,2020-08-27,1019,27.0,9.0
Held Hermann,Leonora Leitl,No announcer,Digital book,Tyrolia,2020.0,Young youth and mature youth,0.0,German,2020-09-18,997,0.0,0.0
Me quiere... no me quiere,Mia Couto,No announcer,Digital book,Elefanta Editorial,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-21,994,0.0,0.0
Tirza,Arnon Grunberg,No announcer,Digital book,Elefanta Editorial,2020.0,Young youth and mature youth,5.0,Spanish,2020-09-21,994,0.0,0.0
El alegre canto de la perdiz,Paulina Chiziane,No announcer,Digital book,Elefanta Editorial,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-21,994,0.0,0.0
Grandmother Moon and Other Mother Stories: Book One,Natasha Tasiyana Kolida, Becky Parker,Aoudio book,Author's Republic,2016.0,Young youth and mature youth,0.0,English,2016-10-10,2436,56.0,0.0
Samurai:Der Weg des Kämpfers,Chris Bradford, Dirk Jacobs,Aoudio book,Wunderkind Audiobooks,2020.0,Young youth and mature youth,5.0,German,2020-10-01,984,19.0,10.0
"Der Rekrut - Phönixakademie, Band 9",I. Reen Bow, Cornelia Waibel,Aoudio book,Hörbuchmanufaktur Berlin,2020.0,Young youth and mature youth,4.67,German,2020-10-02,983,52.0,1.0
James Lake: Sneypa: The Big Foot File Part 2,Neil F. Wilson, Greg Patmore,Aoudio book,Vintage Pug Press,2020.0,Young youth and mature youth,0.0,English,2020-09-22,993,46.0,9.0
Wild Times with a Fake Fake Princess: Volume 1,Sakaki Ichiro,No announcer,Digital book,J-Novel Club,2020.0,Young youth and mature youth,0.0,English,2020-06-20,1087,0.0,0.0
Susan Wylde and the Ghosts of Halloween,S.G. Eastment,No announcer,Digital book,S.G.Eastment,2020.0,Young youth and mature youth,0.0,English,2020-10-31,954,0.0,0.0
Lift Off! Falcon Edition,Kelly Clous, John Bell,Aoudio book,Scribl,2016.0,Young youth and mature youth,3.67,English,2016-06-29,2539,32.0,4.0
Perry Rhodan 3080: Sternfinder,Christian Montillon, Tom Jacobs,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-08-27,1019,35.0,3.0
Te Tengo,Victory Storm,No announcer,Digital book,Tektime,2020.0,Young youth and mature youth,4.0,Spanish,2020-09-24,991,0.0,0.0
Birdflight,Carla M. Pacis,No announcer,Digital book,"Anvil Publishing, Inc.",2020.0,Young youth and mature youth,0.0,English,2020-09-23,992,0.0,0.0
Mikoto and the Reaver Village,Forthright, Travis Baldree,Aoudio book,Tantor Audio,2021.0,Young youth and mature youth,4.5,English,2021-08-17,664,43.0,11.0
Governed by Whimsy: The Anthology,Forthright, Travis Baldree,Aoudio book,Tantor Audio,2021.0,Young youth and mature youth,4.0,English,2021-08-10,671,5.0,11.0
Resisting the Rebel,Lisa Brown Roberts, Heather Wynne,Aoudio book,Tantor Audio,2020.0,Young youth and mature youth,3.91,English,2020-12-22,902,53.0,6.0
Playing the Player,Lisa Brown Roberts, Heather Wynne,Aoudio book,Tantor Audio,2021.0,Young youth and mature youth,3.6,English,2021-01-12,881,5.0,7.0
Die Scotland Yard-Story,Helmuth M. Backhaus," Gunter Sauer, Lilian Westphal, Heinz Drache, Eva Maria Meinecke",Aoudio book,Pidax,2020.0,Young youth and mature youth,3.0,German,2020-11-06,948,33.0,1.0
Das Diktat des Durchschnitts,Karin Pfolz,No announcer,Digital book,Karina Verlag,2019.0,Young youth and mature youth,0.0,German,2019-09-25,1356,0.0,0.0
¿Qué podemos perder?,Sandra Miró," Sonia Esteban, Estela López, Álvaro Saudinos",Aoudio book,Planeta Audio,2020.0,Young youth and mature youth,3.5,Spanish,2020-10-06,979,42.0,13.0
Zama,Antonio Di Benedetto,No announcer,Digital book,Adriana Hidalgo Editora,2020.0,Young youth and mature youth,5.0,Spanish,2020-09-22,993,0.0,0.0
Gardel contra los zombis,Roberto Gárriz,No announcer,Digital book,Libros del Zorzal,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-24,991,0.0,0.0
Das Vermächtnis des Drachenlords,Rael Wissdorf,No announcer,Digital book,Trivocum Verlag,2020.0,Young youth and mature youth,0.0,German,2020-09-05,1010,0.0,0.0
Edén,Juan Luis Nutte,No announcer,Digital book,E1 Ediciones,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-24,991,0.0,0.0
I Am Here Now,Barbara Bottner, Frankie Corzo,Aoudio book,"Recorded Books, Inc.",2020.0,Young youth and mature youth,0.0,English,2020-09-29,986,36.0,6.0
We Were Restless Things,Cole Nagamatsu," Tom Picasso, Sophie Amoss",Aoudio book,"Recorded Books, Inc.",2020.0,Young youth and mature youth,3.0,English,2020-10-06,979,9.0,10.0
Back to Wonderland,Elke Aybar,No announcer,Digital book,Drachenmond Verlag,2019.0,Young youth and mature youth,0.0,German,2019-09-27,1354,0.0,0.0
Shinjuku Blues,José de la Cuadra,No announcer,Digital book,Luna Nueva Ediciones,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-27,988,0.0,0.0
"Das schwarze Auge, Folge 9: Verhängnisvolle Schatzsuche",Markus Topf," Marie Bierstedt, Gabrielle Pietermann, Marcus Off, Marco Kröger, Eckart Dux, Claus-Peter Damitz",Aoudio book,Highscore Music,2020.0,Young youth and mature youth,0.0,German,2020-10-16,969,46.0,0.0
Wild Mushrooms: Meeting Eternity,David Kudler,No announcer,Digital book,Stillpoint/Atalanta,2020.0,Young youth and mature youth,0.0,English,2020-09-25,990,0.0,0.0
"Machtlos - Phönixakademie, Band 10",I. Reen Bow, Cornelia Waibel,Aoudio book,Hörbuchmanufaktur Berlin,2020.0,Young youth and mature youth,4.6,German,2020-10-18,967,38.0,1.0
"Cloe, la chica loba",Sandra Rodríguez Jiménez,No announcer,Digital book,Babidi-bú,2020.0,Young youth and mature youth,0.0,Spanish,2020-10-12,973,0.0,0.0
Adventures at Humminghive: Here We Are!,Beverley Omsky, Beverley Omsky,Aoudio book,Interactive Publications,2020.0,Young youth and mature youth,5.0,English,2020-09-19,996,25.0,0.0
"Dreamland Grusel, Folge 46: Es begann an Halloween...",Markus Duschek," Patrick Bach, Jürgen Thormann, Peter Lontzek, Thomas Birker, Joschi Hajek, Sara Wegner, Ilka Körting, Jonas Fischer",Aoudio book,Dreamland Productions,2020.0,Young youth and mature youth,4.2,German,2020-10-23,962,49.0,0.0
"Lovecraft - Chroniken des Grauens, Akte 1: Dagon",Markus Winter," Thomas Nero Wolff, Wolfgang Pampel, Tommy Morgenstern, Engelbert von Nordhausen, Dirk Stollberg, Rainer Gerlach, Axel Ludwig, Tim Sander, Torben Liebrecht, Great Galisch de Palma",Aoudio book,Highscore Music,2020.0,Young youth and mature youth,4.37,German,2020-10-23,962,1.0,1.0
The Secret of the Locked Room,JUI ANDHARE,No announcer,Digital book,Pencil,2020.0,Young youth and mature youth,0.0,English,2020-09-29,986,0.0,0.0
"Héroe, Traidora, Hija (De Coronas Y Gloria—Libro 6)",Morgan Rice, Mario de Candia,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,4.02,Spanish,2020-09-28,987,13.0,7.0
Dusk of Dragons (Age of the Sorcerers—Book Six),Morgan Rice, Kevin Green,Aoudio book & Digital book,Morgan Rice,2020.0,Young youth and mature youth,4.24,English,2020-10-27,958,2.0,6.0
Una Justa de Caballeros (Libro #16 El Anillo del Hechicero),Morgan Rice, Fabio Arciniegas,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,4.36,Spanish,2020-09-28,987,1.0,7.0
Erweckt (Band #9 Der Weg Der Vampire),Morgan Rice, Birgit Arnold,Aoudio book & Digital book,Morgan Rice,2020.0,Young youth and mature youth,4.46,German,2020-09-28,987,53.0,4.0
Der Schwur des Ruhms (Band #5 aus dem Ring der Zauberei),Morgan Rice, Mike Nelson,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,2.0,German,2020-09-28,987,14.0,9.0
Amores (Libro #2 Del Diario Del Vampiro),Morgan Rice, Susana Alcoba Haydar,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,4.03,Spanish,2020-09-28,987,43.0,7.0
"Un Royaume d'ombres (Rois et Sorciers, Tome 5)",Morgan Rice, Corenthin Lovero,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,0.0,French,2020-09-28,987,23.0,6.0
"Un règne de fer (L’anneau Du Sorcier, tome 11)",Morgan Rice, Xavier Nataf,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,0.0,French,2020-09-28,987,53.0,6.0
El Don de la Batalla (Libro #17 De El Anillo Del Hechicero),Morgan Rice, Fabio Arciniegas,Aoudio book,Morgan Rice,2020.0,Young youth and mature youth,4.54,Spanish,2020-09-28,987,1.0,11.0
"Chevalier, héritier, prince (De Couronnes et de Gloire, Tome 3)",Morgan Rice, Guillaume Tremblay,Aoudio book & Digital book,Morgan Rice,2020.0,Young youth and mature youth,0.0,French,2020-09-28,987,22.0,7.0
The Horus Heresy 12: Thousand Sons,Graham McNeill, Tom Jacobs,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,4.33,German,2020-10-03,982,46.0,19.0
Odysseus,Richard Curtis,No announcer,Digital book,Canelo Adventure,2016.0,Young youth and mature youth,3.25,English,2016-08-15,2492,0.0,0.0
Odysseus II,Tony Robinson,No announcer,Digital book,Canelo Adventure,2016.0,Young youth and mature youth,4.5,English,2016-08-15,2492,0.0,0.0
Two Years' Vacation,Jules Verne,No announcer,Digital book,SAGA Egmont,2020.0,Young youth and mature youth,0.0,English,2020-10-13,972,0.0,0.0
Perry Rhodan Mission SOL Episode 06: Das Orakel von Takess,Hermann Ritter, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,3.0,German,2020-09-28,987,23.0,4.0
Perry Rhodan Mission SOL Episode 04: Welt des ewigen Todes,Ben Calvin Hary, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,4.5,German,2020-09-28,987,6.0,4.0
Perry Rhodan Mission SOL Episode 05: Strafkolonie der Ksuni,Olaf Brill, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,5.0,German,2020-09-28,987,56.0,3.0
Perry Rhodan Mission SOL Episode 07: Eine kosmische Bestimmung,Marc A. Herren, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,15.0,4.0
Perry Rhodan Mission SOL Episode 08: Krise auf Evolux,Bernd Perplies, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,58.0,3.0
Perry Rhodan Mission SOL Episode 10: Die Höllenfahrt der SOL,Olaf Brill, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,4.0,4.0
Perry Rhodan Mission SOL Episode 09: Ins Herz der Finsternis,Ben Calvin Hary, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,15.0,4.0
Perry Rhodan Mission SOL 2 Episode 03: Zielpunkt Nebelzone,Olaf Brill, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,56.0,3.0
Awaken Dreamer,Shelley Cass, Shelley Cass,Aoudio book,Shelley Cass,2020.0,Young youth and mature youth,0.0,English,2020-09-26,989,44.0,8.0
Perry Rhodan Mission SOL Episode 12: Der Würfel fällt,Kai Hirdt, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,4.0,German,2020-09-28,987,7.0,4.0
Perry Rhodan Mission SOL 2 Episode 04: Im Sphärenlabyrinth,Hermann Ritter, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,8.0,4.0
Perry Rhodan Mission SOL 2 Episode 05: Der violette Tod,Bernd Perplies, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,4.0,4.0
Perry Rhodan Mission SOL Episode 11: NEUBEGINN,Dietmar Schmidt, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,4.0,4.0
Perry Rhodan Mission SOL 2 Episode 02: BARILS Botschaft,Madeleine Puljic, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,3.0,German,2020-09-28,987,3.0,4.0
Perry Rhodan Mission SOL 2 Episode 01: Ritter des Chaos,Kai Hirdt, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,4.0,0.0
Aesop’s Fables Mega Bundle,Innofinitimo Media," Aida-Maria Boiesan, Jim D. Johnston",Aoudio book,Innofinitimo Media,2020.0,Young youth and mature youth,0.0,English,2020-09-26,989,11.0,10.0
La patria del criollo: Adaptada para jóvenes,Severo Martínez Peláez,No announcer,Digital book,Piedrasanta,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-30,985,0.0,0.0
La historia sin fin,Michael Ende, Mario Iván Martínez,Aoudio book,Storyside,2020.0,Young youth and mature youth,4.66,Spanish,2020-10-09,976,17.0,18.0
Wörter an den Wänden,Julia Walton, Jonas Minthe,Aoudio book,Hörcompany,2020.0,Young youth and mature youth,0.0,German,2020-03-11,1188,46.0,7.0
"Das Vermächtnis der Grimms: Spieglein, Spieglein an der Wand",Nicole Böhm,No announcer,Digital book,Drachenmond Verlag,2019.0,Young youth and mature youth,0.0,German,2019-10-01,1350,0.0,0.0
Perry Rhodan 3081: Horror,Christian Montillon, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-03,1012,57.0,3.0
If He Had Been with Me,Laura Nowlin, Gina Rogers,Aoudio book,Tantor Audio,2020.0,Young youth and mature youth,4.08,English,2020-12-22,902,37.0,8.0
Crown of Bones,A.K. Wilder," Tristan Morris, Rachel L. Jacobs",Aoudio book,Tantor Audio,2021.0,Young youth and mature youth,4.36,English,2021-01-05,888,40.0,16.0
Prince of Never,Juno Heart," James Fouhey, Gina Rogers",Aoudio book,Tantor Audio,2021.0,Young youth and mature youth,3.96,English,2021-02-09,853,15.0,10.0
Perry Rhodan Mission SOL 2 Episode 07: Drei hoch Psi,Dietmar Schmidt, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,2.0,4.0
Perry Rhodan Mission SOL 2 Episode 06: Das Licht in der Tiefe,Olaf Brill, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,8.0,4.0
Perry Rhodan Mission SOL 2 Episode 08: Das Gelbe Universum,Ben Calvin Hary, Martin Bross,Aoudio book,Eins A Medien,2020.0,Young youth and mature youth,0.0,German,2020-09-28,987,7.0,4.0
"Tschechische Märchen, Die kleine Fee Farina",Emil Saloun, Dagmar Berghoff,Aoudio book,Highscore Music,2020.0,Young youth and mature youth,0.0,German,2020-09-30,985,14.0,1.0
